nr;Artikelid;Varnummer;Namn;Namn2;Prisinklmoms;Pant;Volymiml;PrisPerLiter;Saljstart;Utgatt;Varugrupp;Typ;Stil;Forpackning;Forslutning;Ursprung;Ursprunglandnamn;Producent;Leverantor;Argang;Provadargang;Alkoholhalt;Sortiment;SortimentText;Ekologisk;Etiskt;EtisktEtikett;Koscher;RavarorBeskrivning
8917903;1145700;89179;Eskilstuna Imperial Stout;;39.00;;330.00;118.18;01/12/2016;0;Öl;Porter och stout;Imperial porter och stout;Flaska;;Södermanlands län;Sverige;Eskilstuna Ölkultur;Eskilstuna Ölkultur AB;2016;;9.00%;TSLS;Lokalt och småskaligt;0;0;;0;Kornmalt och humle.
7728001;1145703;77280;Piot-Sévillano;Millesime Brut;339.00;;750.00;452.00;21/10/2016;0;Mousserande vin;Vitt Torrt;;Flaska;;Champagne;Frankrike;Piot-Sévillano;Boucarou Wine & Dine AB;2009;;12.00%;BS;Övrigt sortiment;0;0;;0;
7289902;1145706;72899;Sweetheart;Sauvignon Blanc;150.00;;500.00;300.00;21/10/2016;0;Vitt vin;Sött;;Flaska;;Pfalz;Tyskland;Oliver Zeter;VinTillMat i Väst Handelsbolag;2015;;7.50%;BS;Övrigt sortiment;0;0;;0;
7789001;1145739;77890;Kreinbacher;Prestige Brut;259.00;;750.00;345.33;21/10/2016;0;Mousserande vin;Vitt Torrt;;Flaska;;;Ungern;Kreinbacher Birtok Kft;VinBistro Stockholm AB;;;12.50%;BS;Övrigt sortiment;0;0;;0;
7199401;1145770;71994;Etyeki Kúria;Pinot Noir;239.00;;750.00;318.67;21/10/2016;0;Rött vin;;;Flaska;;Etyek;Ungern;Etyeki Kúria;VinBistro Stockholm AB;2015;;13.50%;BS;Övrigt sortiment;0;0;;0;
7306208;1145794;73062;Charbonniere;Chateuneuf du Pape;2159.00;;3000.00;719.67;21/10/2016;0;Rött vin;;;Flaska;;Rhonedalen;Frankrike;Domaine de la Charbonnière;Fullersta Vineyards Handelsbolag;2010;;15.00%;BS;Övrigt sortiment;0;0;;0;
3136703;1145797;31367;Bryggarns Bästa;;32.70;;330.00;99.09;01/12/2016;0;Öl;Ale brittisk-amerikansk stil;Engelsk pale ale och bitter;Flaska;;Örebro län;Sverige;Nora Brygghus AB;Nora Brygghus AB;;;5.50%;TSLS;Lokalt och småskaligt;0;0;;0;Kornmalt och humle.
7796901;1145827;77969;Griffin;Brut;384.00;;750.00;512.00;21/10/2016;0;Mousserande vin;;;Flaska;;PleÅ¡ivica;Kroatien;Opg Milan Ivancic;Triggollo Wine & Spirits AB;;;11.00%;BS;Övrigt sortiment;0;0;;0;
1172001;1145830;11720;Dundulis Sutvaras;;36.10;;500.00;72.20;02/12/2016;0;Öl;Annan öl;;Flaska;;;Litauen;UAB Panevezio Alus;Original Brands STHLM HB;;;6.00%;TSE;Små partier;0;0;;0;Kornmalt, pors och rölleka.
3136803;1145840;31368;SjöCrona Roug;;55.70;;375.00;148.53;01/12/2016;0;Öl;Ale belgisk stil;;Flaska;;Skåne län;Sverige;Kristianstads Bryggeri;Kristianstads Bryggeri;;;9.50%;TSLS;Lokalt och småskaligt;0;0;;0;
7763601;1145857;77636;Griffin;Zero Brut;413.00;;750.00;550.67;21/10/2016;0;Mousserande vin;;;Flaska;;PleÅ¡ivica;Kroatien;Opg Milan Ivancic;Triggollo Wine & Spirits AB;;;11.00%;BS;Övrigt sortiment;0;0;;0;
1181501;1145891;11815;Gouden Carolus;#2 Indulgence Cuvée;129.80;;750.00;173.07;04/11/2016;0;Öl;Syrlig öl;Övrig syrlig öl;Flaska;;;Belgien;Brouwerij Het Anker;Galatea AB;;;9.80%;TSE;Små partier;0;0;;0;
7114401;1145922;71144;Givry Premier Cru Crausot;Domaine Francois Lumpp;409.00;;750.00;545.33;21/10/2016;0;Rött vin;;;Flaska;;Bourgogne;Frankrike;Domaine Francois Lumpp;Johan Lidby Vinhandel AB;2014;;13.00%;BS;Övrigt sortiment;0;0;;0;
8941403;1145954;89414;Bogesund;1886;16.80;;330.00;50.91;21/10/2016;0;Öl;Ljus lager;Pilsner - tjeckisk stil;Flaska;;;Tjeckien;Pivovary Lobkowicz;Pilsnergubbarna AB;;;4.70%;BS;Övrigt sortiment;0;0;;0;
7117001;1145985;71170;Chablis Grand Cru Les Clos;Domaine Alain Geoffroy;992.00;;750.00;1322.67;22/09/2016;0;Vitt vin;;;Flaska;;Bourgogne;Frankrike;Domaine Alain Geoffroy;Fullersta Vineyards Handelsbolag;2013;;13.00%;BS;Övrigt sortiment;0;0;;0;
7294101;1146116;72941;Vigneti Del Parco;Riserva;199.00;;750.00;265.33;21/10/2016;0;Rött vin;;;Flaska;;Marche;Italien;Monarco;Winemarket Nordic AB;2010;;13.50%;BS;Övrigt sortiment;0;0;;0;
7331201;1146123;73312;Antico;Monastero Langhe Chardonnay;143.00;;750.00;190.67;21/10/2016;0;Vitt vin;;;Flaska;;Piemonte;Italien;Agricola Bosio srl;Malchamax AB;2016;;13.50%;BS;Övrigt sortiment;0;0;;0;
8800003;1146126;88000;Firestone;Walker Easy Jack IPA;25.90;;355.00;72.96;21/10/2016;0;Öl;Ale brittisk-amerikansk stil;Session IPA;Flaska;;;USA;Firestone Walker Brewing Company;Spendrups Bryggeri AB;;;4.50%;BS;Övrigt sortiment;0;0;;0;
8824303;1146133;88243;Firestone;Walker DBA;25.90;;355.00;72.96;21/10/2016;0;Öl;Ale brittisk-amerikansk stil;Amerikansk pale ale (APA);Flaska;;;USA;Firestone Walker Brewing Company;Spendrups Bryggeri AB;;;5.00%;BS;Övrigt sortiment;0;0;;0;
8700302;1146136;87003;Villa Zarri;Brandy 16 Years;695.00;;500.00;1390.00;21/10/2016;0;Brandy och Vinsprit;Brandy;;Flaska;;;Italien;Villa Zarri S.r.l;Malchamax AB;;;44.00%;BS;Övrigt sortiment;0;0;;0;
8865803;1146145;88658;Firestone;Walker Union Jack;29.90;;355.00;84.23;21/10/2016;0;Öl;Ale brittisk-amerikansk stil;India pale ale (IPA);Flaska;;;USA;Firestone Walker Brewing Company;Spendrups Bryggeri AB;;;7.50%;BS;Övrigt sortiment;0;0;;0;
8563101;1146214;85631;Paul John;Single Peated Cask 819;1292.00;;700.00;1845.71;21/10/2016;0;Whisky;Malt;;Flaska;;;Indien;John Distilleries;Whiskytaste Sweden AB;;;60.70%;BS;Övrigt sortiment;0;0;;0;
7238401;1146364;72384;Put The Fork Down;Tempranillo Cabernet Sauvignon Syrah;100.00;;750.00;133.33;22/11/2016;0;Rött vin;;;Flaska;;La Mancha;Spanien;CL-297CR;Lowther & Lowther AB;2015;;13.00%;BS;Övrigt sortiment;1;0;;0;
9901301;1146367;99013;Barolo Francia;Giacomo Conterno;1766.00;;750.00;2354.67;01/12/2016;0;Rött vin;;;Flaska;Naturkork;Piemonte;Italien;Giacomo Conterno;Johan Lidby Vinhandel AB;2012;;14.50%;TSE;Små partier;0;0;;0;
9901701;1146370;99017;Monte Lodoletta;Dal Forno Romano;629.00;;750.00;838.67;03/03/2017;0;Rött vin;;;Flaska;Naturkork;Venetien;Italien;Dal Forno Romano;Moestue Grape Selections AB;2010;;14.50%;TSE;Små partier;0;0;;0;70% corvina , 20% rondinella, 5% croatina och 5% oseleta.
3137103;1146373;31371;Stora Gungans Porter;;28.70;;330.00;86.97;01/12/2016;0;Öl;Porter och stout;Torr porter och stout;Flaska;;Stockholms län;Sverige;Gamla Enskede Bryggeri;Gamla Enskede Bryggeri;;;4.40%;TSLS;Lokalt och småskaligt;1;0;;0;Pale ale-, karamell-, crystal- och chokladmalt samt humle av sorterna first gold, challenger och magnum.
9937601;1146383;99376;Amarone della Valpolicella;Dal Forno Romano;2299.00;;750.00;3065.33;03/03/2017;0;Rött vin;;;Flaska;Naturkork;Venetien;Italien;Dal Forno Romano;Moestue Grape Selections AB;2010;;16.50%;TSE;Små partier;0;0;;0;60% corvina, 20% rondinella, 10% oseleta och 10% croatina.
9947101;1146387;99471;Brunello di Montalcino Riserva;Tenuta di Collosorbo;580.00;;750.00;773.33;17/03/2017;0;Rött vin;;;Flaska;Naturkork;Toscana;Italien;Tenuta di Collosorbo;AB Wicked Wine Sweden;2010;;14.50%;TSE;Små partier;0;0;;0;Brunello (sangiovese).
9924901;1146390;99249;Soave-Bertani;;119.00;;750.00;158.67;07/04/2017;0;Vitt vin;Friskt & Fruktigt;;Flaska;Naturkork;Venetien;Italien;Bertani;Oenoforos AB;2014;;12.50%;TSE;Små partier;0;0;;0;Garganega.
3137203;1146393;31372;Vargavinter;;29.60;;330.00;89.70;01/12/2016;0;Öl;Ale brittisk-amerikansk stil;India pale ale (IPA);Flaska;;Dalarnas län;Sverige;Sälens Fjällbryggeri;Sälens Fjällbryggeri AB;;;6.30%;TSLS;Lokalt och småskaligt;0;0;;0;
3137303;1146399;31373;Janus;Dubbel Svart India Pale Ale;34.90;;250.00;139.60;01/12/2016;0;Öl;Ale brittisk-amerikansk stil;Black IPA;Flaska;;Kronobergs län;Sverige;Kvarnagårdens Bryggeri AB;Kvarnagårdens Bryggeri AB;;;8.50%;TSLS;Lokalt och småskaligt;0;0;;0;Kornmalt och humle.
3137403;1146406;31374;Mora;Guld Pilsner;16.80;;330.00;50.91;01/12/2016;0;Öl;Ljus lager;Pilsner - tysk stil;Flaska;;Dalarnas län;Sverige;Mora Bryggeri AB;Mora Bryggeri;;;5.00%;TSLS;Lokalt och småskaligt;0;0;;0;
7786201;1146409;77862;Michel Genet Biographie;Grand Cru Blanc de Blancs;575.00;;750.00;766.67;21/10/2016;0;Mousserande vin;Vitt Torrt;;Flaska;;Champagne;Frankrike;Michel Genet;Divine AB;2010;;12.50%;BS;Övrigt sortiment;0;0;;0;
9925301;1146414;99253;Las Pizarras Chardonnay;Errazuriz;549.00;;750.00;732.00;03/02/2017;0;Vitt vin;;;Flaska;Naturkork;Aconcagua;Chile;Errazuriz;Winemarket Nordic AB;2015;;13.00%;TSE;Små partier;0;0;;0;Chardonnay.
7132601;1146417;71326;Valduero;Crianza;200.00;;750.00;266.67;21/10/2016;0;Rött vin;;;Flaska;;Ribera del Duero;Spanien;Bodegas Valduero;Tryffelsvinet AB;2012;;14.00%;BS;Övrigt sortiment;0;0;;0;
9915201;1146420;99152;Las Pizarras Pinot Noir;Errazuriz;799.00;;750.00;1065.33;03/02/2017;0;Rött vin;;;Flaska;Naturkork;Aconcagua;Chile;Errazuriz;Winemarket Nordic AB;2015;;13.50%;TSE;Små partier;0;0;;0;Pinot noir.
9953801;1146423;99538;Don Melchor;Cabernet Sauvignon;599.00;;750.00;798.67;17/02/2017;0;Rött vin;;;Flaska;Naturkork;Maipo;Chile;Concha y Toro;VCT Sweden AB;2013;;14.50%;TSE;Små partier;0;0;;0;Cabernet sauvignon.
8774302;1146426;87743;Villa Zarri;Brandy 23 Years;768.00;;500.00;1536.00;21/10/2016;0;Brandy och Vinsprit;Brandy;;Flaska;;;Italien;Villa Zarri S.r.l;Malchamax AB;1991;;45.00%;BS;Övrigt sortiment;0;0;;0;
8778001;1146432;87780;Villa Zarri;Acquavite Chardonnay Barrel Aged;735.00;;700.00;1050.00;21/10/2016;0;Brandy och Vinsprit;Brandy;;Flaska;;;Italien;Villa Zarri S.r.l;Malchamax AB;2010;;43.00%;BS;Övrigt sortiment;0;0;;0;
9954001;1146435;99540;1583;Albariño de Fefiñanes;189.00;;750.00;252.00;03/02/2017;0;Vitt vin;Friskt & Fruktigt;;Flaska;Naturkork;Rías Baixas;Spanien;Palacio de Fefiñanes;Viña Española AB;2015;;12.50%;TSE;Små partier;0;0;;0;Albariño.
7049809;1146438;70498;Vin & Natur 10;;1218.00;;4500.00;270.67;07/10/2016;0;Vin av flera typer;;;6 fl à 750 ml;;;Varierande ursprung;Flera producenter;Vin & Natur Malmö AB;;;12.50%;BS;Övrigt sortiment;0;0;;0;
9963701;1146441;99637;Obispo Gascon;Palo Cortado aged 15 years;321.00;;750.00;428.00;02/12/2016;0;Sherry;Torr;;Flaska;Naturkork;Jerez;Spanien;Bodegas Barbadillo;Domaine Wines Sweden AB;;;21.50%;TSE;Små partier;0;0;;0;
3137603;1146447;31376;Lykttändaren;Winter Ale;28.20;;330.00;85.46;01/12/2016;0;Öl;Ale brittisk-amerikansk stil;Strong ale;Flaska;;Västernorrlands län;Sverige;Bryggeriet Stenhammaren;Bryggeriet Stenhammaren AB;;;5.80%;TSLS;Lokalt och småskaligt;0;0;;0;
8881103;1146457;88811;Skol;Pilsner;36.00;;300.00;120.00;21/10/2016;0;Öl;Ljus lager;Internationell stil;Flaska;;;Brasilien;InBev;World Beer Trading KB;;;4.70%;BS;Övrigt sortiment;0;0;;0;
1143703;1146460;11437;Little Big Hoppy;Brewski;35.60;;330.00;107.88;20/01/2017;0;Öl;Ale brittisk-amerikansk stil;Amerikansk pale ale (APA);Flaska;;;Sverige;Brewski;Beer Me Sweden AB;;;5.60%;TSE;Små partier;0;0;;0;Kornmalt,vetemalt, havre, ananas och humle.
3137703;1146489;31377;This India Pale Ale;All In Brewing;34.70;;330.00;105.15;01/12/2016;0;Öl;Ale brittisk-amerikansk stil;India pale ale (IPA);Flaska;;Västra Götalands län;Sverige;All In Brewing;Beer Me Sweden AB;;;6.00%;TSLS;Lokalt och småskaligt;0;0;;0;Kornmalt och humle.
3137802;1146492;31378;Kullados No3;;543.00;;500.00;1086.00;01/12/2016;0;Sprit av frukt;;;Flaska;;Skåne län;Sverige;Kullabygdens Destilleri;Kullabygdens Destilleri AB;;;40.00%;TSLS;Lokalt och småskaligt;0;0;;0;
7620001;1146497;76200;Elodie D Premier Cru;Belle Âme;457.00;;750.00;609.33;01/11/2016;0;Mousserande vin;Vitt Torrt;;Flaska;;Champagne;Frankrike;Elodie D.;Spruce Up AB;2010;;12.00%;BS;Övrigt sortiment;0;0;;0;
7625409;1146500;76254;Nyårslådan 2016;;1992.00;;4500.00;442.67;01/11/2016;0;Mousserande vin;;;6 fl à 750 ml;;Champagne;Frankrike;Elodie D.;Spruce Up AB;;;12.00%;BS;Övrigt sortiment;0;0;;0;
1141701;1146503;11417;My Antonia;Birra del Borgo;69.10;;750.00;92.13;20/01/2017;0;Öl;Ljus lager;Imperial pils och india pale lager (IPL);Flaska;;;Italien;Birra del Borgo;Amka Vinimport AB;;;7.50%;TSE;Små partier;0;0;;0;Kornmalt och humle.
1140101;1146506;11401;Bee My Valentine;To Øl;108.30;;750.00;144.40;20/01/2017;0;Öl;Porter och stout;Imperial porter och stout;Flaska;;;Internationellt märke;To Øl;Brill & Co AB;;;7.50%;TSE;Små partier;0;0;;0;Malt, choklad, honung, jordgubbar och humle.
7790201;1146707;77902;Luna De Murviedro;Brut;74.00;;750.00;98.67;21/10/2016;0;Mousserande vin;Vitt Torrt;;Flaska;;Cava;Spanien;Bodegas Murviedro;Apricot AB;;;11.50%;BS;Övrigt sortiment;1;0;;0;
1149201;1146717;11492;Brooklyn;Black Ops;149.00;;750.00;198.67;20/01/2017;0;Öl;Porter och stout;Imperial porter och stout;Flaska;;;USA;Brooklyn Brewery;Carlsberg Sverige AB;;;11.50%;TSE;Små partier;0;0;;0;
1145603;1146775;11456;O/O Long Boil Barley Wine;;50.00;;330.00;151.52;07/04/2017;0;Öl;Ale brittisk-amerikansk stil;Barley wine;Flaska;;;Sverige;Stigbergets Bryggeri;O/O Brewing AB;2016;;10.00%;TSE;Små partier;0;0;;0;
1146503;1146798;11465;Hop Ranch;Victory Brewing Company;33.90;;355.00;95.49;03/02/2017;0;Öl;Ale brittisk-amerikansk stil;Imperial/Dubbel IPA;Flaska;;;USA;Victory Brewing Company;Great Brands AB;;;9.00%;TSE;Små partier;0;0;;0;
1167315;1146825;11673;Ten Fidy Imperial Stout;Oskar Blues Brewery;49.90;1.00;355.00;140.56;03/02/2017;0;Öl;Porter och stout;Imperial porter och stout;Burk;;;USA;Oskar Blues Brewery;Great Brands AB;;;10.50%;TSE;Små partier;0;0;;0;
1126003;1146872;11260;Poppels Imperial Pilsner;;29.40;;330.00;89.09;03/02/2017;0;Öl;Ljus lager;Imperial pils och india pale lager (IPL);Flaska;;;Sverige;Poppels Bryggeri;Poppels Bryggeri AB;;;7.00%;TSE;Små partier;1;0;;0;Korn- och vetemalt, havre och humle.
1125615;1146875;11256;Hotbox Coffee Porter;Oskar Blues Brewery;41.90;1.00;355.00;118.03;17/02/2017;0;Öl;Porter och stout;Imperial porter och stout;Burk;;;USA;Oskar Blues Brewery;Great Brands AB;;;6.50%;TSE;Små partier;0;0;;0;Kornmalt, kaffe och humle.
3137903;1146878;31379;Råå IPA;Organic;26.70;;330.00;80.91;01/12/2016;0;Öl;Ale brittisk-amerikansk stil;India pale ale (IPA);Flaska;;Skåne län;Sverige;Råå Bryggeri;Råå Bryggeri AB;;;6.00%;TSLS;Lokalt och småskaligt;1;0;;0;Kornmalt, vete, havre och humle.
1126303;1146881;11263;Chocolate Oak Aged Yeti;Imperial Stout;49.90;;355.00;140.56;07/04/2017;0;Öl;Porter och stout;Imperial porter och stout;Flaska;;;USA;Great Divide Brewing Co;Great Brands AB;;;9.50%;TSE;Små partier;0;0;;0;
3138003;1146907;31380;EPA Emmaboda Pale Ale;;23.70;;330.00;71.82;02/01/2017;0;Öl;Ale brittisk-amerikansk stil;Amerikansk pale ale (APA);Flaska;;Kalmar län;Sverige;Emmaboda Bryggeri AB;Emmaboda Bryggeri AB;;;5.00%;TSLS;Lokalt och småskaligt;0;0;;0;Kornmalt och humle.
9111801;1146917;91118;Keller Hubacker Riesling Grosses Gewächs;;467.00;;750.00;622.67;17/02/2017;0;Vitt vin;;;Flaska;Naturkork;Rheinhessen;Tyskland;Weingut Keller;Origo Wine Import;2015;;13.00%;TSE;Små partier;0;0;;0;Riesling.
9021801;1146923;90218;Chevalier-Montrachet Grand Cru;Olivier Leflaive;3952.00;;750.00;5269.33;19/01/2017;0;Vitt vin;;;Flaska;Naturkork;Bourgogne;Frankrike;Olivier Leflaive;Johan Lidby Vinhandel AB;2013;;13.00%;TSE;Små partier;0;0;;0;
9026201;1146927;90262;Chambolle Musigny Les Véroilles;Domaine Bruno Clair;679.00;;750.00;905.33;02/03/2017;0;Rött vin;;;Flaska;Naturkork;Bourgogne;Frankrike;Domaine Bruno Clair;Johan Lidby Vinhandel AB;2014;;13.00%;TSE;Små partier;0;0;;0;
9031402;1146930;90314;Keller PIUS Beerenauslese;;248.00;;375.00;661.33;03/03/2017;0;Vitt vin;;;Flaska;Naturkork;Rheinhessen;Tyskland;Weingut Keller;Origo Wine Import;2015;;8.00%;TSE;Små partier;0;0;;0;Scheurebe, rieslaner och huxelrebe.
9966001;1146933;99660;Viña Pedrosa;Gran Reserva;449.00;;750.00;598.67;17/03/2017;0;Rött vin;Kryddigt & Mustigt;;Flaska;Naturkork;Ribera del Duero;Spanien;Bodegas Hnos Pérez Pascuas;Viña Española AB;2010;;14.50%;TSE;Små partier;0;0;;0;Tempranillo.
9032102;1146936;90321;Keller Trockenbeerenauslese;;470.00;;375.00;1253.33;03/03/2017;0;Vitt vin;;;Flaska;Naturkork;Rheinhessen;Tyskland;Weingut Keller;Origo Wine Import;2015;;6.50%;TSE;Små partier;0;0;;0;
9904601;1146940;99046;Calvario;Finca Allende;695.00;;750.00;926.67;07/04/2017;0;Rött vin;;;Flaska;Naturkork;Rioja;Spanien;Finca Allende;Viña Española AB;2010;;14.00%;TSE;Små partier;0;0;;0;Tempranillo.
9033701;1146943;90337;Rings;Riesling Weilberg Grosses Gewächs;329.00;;750.00;438.67;03/03/2017;0;Vitt vin;Friskt & Fruktigt;;Flaska;Naturkork;Pfalz;Tyskland;Weingut Rings;Terrific Wines AB;2015;;13.00%;TSE;Små partier;0;0;;0;Riesling.
9947601;1146946;99476;Guitian Godello Sobre Lias;Bodegas la Tapada;169.00;;750.00;225.33;17/03/2017;0;Vitt vin;Friskt & Fruktigt;;Flaska;Naturkork;Valdeorras;Spanien;Bodegas la Tapada;Viña Española AB;2015;;13.00%;TSE;Små partier;0;0;;0;Godello.
9033901;1146949;90339;Gunderloch Nackenheim Rothenberg;Riesling Grosses Gewächs;379.00;;750.00;505.33;07/04/2017;0;Vitt vin;;;Flaska;Skruvkapsyl;Rheinhessen;Tyskland;WG Gunderloch;Enjoy Wine & Spirits AB;2015;;12.50%;TSE;Små partier;0;0;;0;Riesling.
3138103;1146954;31381;Alectro India Pale Ale;;26.70;;330.00;80.91;01/12/2016;0;Öl;Ale brittisk-amerikansk stil;India pale ale (IPA);Flaska;;Kalmar län;Sverige;Emmaboda Bryggeri AB;Emmaboda Bryggeri AB;;;6.70%;TSLS;Lokalt och småskaligt;0;0;;0;Kornmalt och humle.
3138201;1146957;31382;Guld Pale Ale;;29.70;;500.00;59.40;01/12/2016;0;Öl;Ale brittisk-amerikansk stil;Amerikansk pale ale (APA);Flaska;;Kalmar län;Sverige;Skedemosse Gårdsbryggeri;Olof af Wåhlberg;;;5.00%;TSLS;Lokalt och småskaligt;0;0;;0;Kornmalt samt humle av sorterna mandarina bavaria och belma.
154903;1147;1549;Beck's;;16.90;;330.00;51.21;18/11/1992;0;Öl;Ljus lager;Internationell stil;Flaska;;;Tyskland;InBev;Carlsberg Sverige AB;;;5.00%;FS;Ordinarie sortiment;0;0;;0;Kornmalt och humle.
7046901;1147119;70469;El Número Priimo;Crianza;139.00;;750.00;185.33;21/10/2016;0;Rött vin;;;Flaska;;Rioja;Spanien;Bodegas San Prudencio S.A.;Handpicked Wines Sweden AB;2013;;13.50%;BS;Övrigt sortiment;1;0;;0;
251401;1147246;2514;5 Senses Red;Agiorgitiko Cabernet Sauvignon;90.00;;750.00;120.00;01/03/2017;0;Rött vin;Kryddigt & Mustigt;;Flaska;Skruvkapsyl;Peloponnesos;Grekland;Lantides Estate;Fondberg;2015;;13.00%;FSN;Ordinarie sortiment;0;0;;0;Agiorgitiko och cabernet sauvignon.
8910403;1147301;89104;Firestone Walker;Pivo Hoppy Pils;25.90;;355.00;72.96;21/10/2016;0;Öl;Ljus lager;Modern stil;Flaska;;;USA;Firestone Walker Brewing Company;Spendrups Bryggeri AB;;;5.30%;BS;Övrigt sortiment;0;0;;0;
8608401;1147317;86084;Spritzzoso;Cocktail;35.00;;750.00;46.67;21/10/2016;0;Aperitif;;;Flaska;;;Italien;La Gioiosa;Bibendum;;;7.00%;BS;Övrigt sortiment;0;0;;0;
7786601;1147343;77866;Rotary Cava Muscàndia;Reserva Brut Nature;178.00;;750.00;237.33;21/10/2016;0;Mousserande vin;Vitt Torrt;;Flaska;;Cava;Spanien;Muscàndia;Samplex AB;;;11.50%;BS;Övrigt sortiment;0;0;;0;
7102701;1147346;71027;La Raia;Gavi;154.00;;750.00;205.33;21/10/2016;0;Vitt vin;;;Flaska;;Piemonte;Italien;La Raia;Carovin AB;2015;;13.00%;BS;Övrigt sortiment;1;0;;0;
7084001;1147355;70840;Pasqua;Nero d'Avola Shiraz;75.00;;750.00;100.00;21/10/2016;0;Rött vin;;;Flaska;;Sicilien;Italien;Pasqua Vigneti e Cantine SpA;Bibendum;2014;;13.00%;BS;Övrigt sortiment;1;0;;0;
251501;1147358;2515;Rod McDonald Wines Hawkeâs Bay;Syrah;129.00;;750.00;172.00;01/03/2017;0;Rött vin;Kryddigt & Mustigt;;Flaska;Skruvkapsyl;Hawke's Bay;Nya Zeeland;Rod McDonald Wines Ltd;Kiviks Musteri AB;2015;;12.50%;FSN;Ordinarie sortiment;0;0;;0;Syrah.
251601;1147421;2516;Saint Clair Vicar's Choice;Pinot Gris Bright Light;90.00;;750.00;120.00;01/03/2017;0;Vitt vin;Friskt & Fruktigt;;Flaska;Skruvkapsyl;Marlborough;Nya Zeeland;Saint Clair Family Estate;Sigva AB;2016;;9.50%;FSN;Ordinarie sortiment;0;0;;0;Pinot gris.
7711401;1147424;77114;Martial Richard;Rosé Skandiamäklarna;147.00;;750.00;196.00;21/10/2016;0;Mousserande vin;Rosé;;Flaska;;Languedoc-Roussillon;Frankrike;Maison Antech;Tryffelsvinet AB;;;12.00%;BS;Övrigt sortiment;0;0;;0;
8781601;1147427;87816;Ron Aldea;Maestro;549.00;;700.00;784.29;21/10/2016;0;Rom;Mörk;;Flaska;;Kanarieöarna;Spanien;Destilerías Aldea;Herida Aurum AB;;;40.00%;BS;Övrigt sortiment;0;0;;0;
252901;1147430;2529;Stoneleigh Wild Valley;Sauvignon Blanc;121.00;;750.00;161.33;01/03/2017;0;Vitt vin;Fylligt & Smakrikt;;Flaska;Skruvkapsyl;Marlborough;Nya Zeeland;Brancott Estate;Pernod Ricard Sweden AB;2016;;13.00%;FSN;Ordinarie sortiment;0;0;;0;Sauvignon blanc.
7323501;1147433;73235;Selected by The Gunilla;Rosé Zweigelt;142.00;;750.00;189.33;21/10/2016;0;Rosévin;;;Flaska;;Niederösterreich;Österrike;Weinbau Kolm;2ndBest AB;2015;;12.50%;BS;Övrigt sortiment;0;0;;0;
7480601;1147436;74806;Selected by The Gunilla;White Gruner Veltiner;132.00;;750.00;176.00;21/10/2016;0;Vitt vin;;;Flaska;;Niederösterreich;Österrike;Weinbau Kolm;2ndBest AB;2015;;12.00%;BS;Övrigt sortiment;0;0;;0;
7177301;1147439;71773;Châteauneuf-du-Pape;Bosquet des Papes;349.00;;750.00;465.33;21/10/2016;0;Rött vin;;;Flaska;;Rhonedalen;Frankrike;Bosquet des Papes;Johan Lidby Vinhandel AB;2013;;14.50%;BS;Övrigt sortiment;0;0;;0;
9680201;1147456;96802;Gut Hermannsberg Rotenberg;Riesling Trocken Grosses Gewächs;299.00;;750.00;398.67;21/04/2017;0;Vitt vin;;;Flaska;Naturkork;Nahe;Tyskland;Gut Hermannsberg;Enjoy Wine & Spirits AB;2015;;12.50%;TSE;Små partier;0;0;;0;Riesling.
7356001;1147473;73560;Selected by The Gunilla;Red Zweigelt;147.00;;750.00;196.00;21/10/2016;0;Rött vin;;;Flaska;;Niederösterreich;Österrike;Weinbau Kolm;2ndBest AB;2015;;13.00%;BS;Övrigt sortiment;0;0;;0;
7163601;1147476;71636;Bourgogne Tradition;Domaine Fichet;150.00;;750.00;200.00;21/10/2016;0;Rött vin;;;Flaska;;Bourgogne;Frankrike;Domaine Fichet;Vino Vincent;2014;;12.50%;BS;Övrigt sortiment;0;0;;0;
9508701;1147496;95087;Domaine Tempier Cuvée La Tourtine;Domaine Tempier;453.00;;750.00;604.00;20/04/2017;0;Rött vin;;;Flaska;Naturkork;Provence;Frankrike;Domaine Tempier;Theis Vine AB;2013;;14.50%;TSE;Små partier;0;0;;0;
8938203;1147499;89382;Chococolate;Brutal Brewing;27.70;;330.00;83.94;21/10/2016;0;Öl;Mörk lager;Dunkel;Flaska;;;Sverige;Brutal Brewing;Spendrups Bryggeri AB;;;6.00%;BS;Övrigt sortiment;0;0;;0;
7382401;1147502;73824;Sella dell'Acuto;Sangiovese;194.00;;750.00;258.67;21/10/2016;0;Rött vin;;;Flaska;;Toscana;Italien;Pane e Vino di Arnaldo Rossi;Vinolio AB;2014;;12.50%;BS;Övrigt sortiment;0;0;;0;
8982103;1147505;89821;Ginger Stout;Brutal Brewing;26.70;;330.00;80.91;21/10/2016;0;Öl;Porter och stout;;Flaska;;;Sverige;Brutal Brewing;Spendrups Bryggeri AB;;;5.40%;BS;Övrigt sortiment;0;0;;0;
9510101;1147508;95101;Domaine Tempier Cuvée La Migoua;Domaine Tempier;453.00;;750.00;604.00;20/04/2017;0;Rött vin;;;Flaska;Naturkork;Provence;Frankrike;Domaine Tempier;Theis Vine AB;2013;;14.50%;TSE;Små partier;0;0;;0;
